"","alert_id","alert_type","timestamp","src_ip","src_port","dest_ip","dest_port","infected_host","step"
"1692",1692,"domain_flux_alert",1453695233,"149.170.10.27",49770,"149.170.39.92",53,"149.170.10.27","S2"
"1693",1693,"nc_alert",1453981217,NA,NA,NA,NA,NA,"S6"
"1694",1694,"disguised_exe_alert",1457634996,"149.170.240.109",63863,"201.175.67.121",80,"149.170.240.109","S1"
"1695",1695,"ip_alert",1458182642,"149.170.240.109",64630,"95.163.121.138",443,"149.170.240.109","S2"
"1696",1696,"tor_alert",1458226065,"149.170.240.109",61108,"80.81.243.226",443,"149.170.240.109","S5"
"1697",1697,"disguised_exe_alert",1455465279,"149.170.250.13",63629,"15.214.91.190",80,"149.170.250.13","S1"
"1698",1698,"nc_alert",1456070080,NA,NA,NA,NA,NA,"S6"
"1699",1699,"domain_alert",1457246866,"149.170.71.139",63504,"149.170.39.93",53,"149.170.71.139","S1"
"1700",1700,"ip_alert",1457489094,"149.170.71.139",60274,"193.107.17.56",443,"149.170.71.139","S2"
"1701",1701,"scan_alert",1457614142,"149.170.71.139",54245,"149.170.41.81",524,"149.170.71.139","S4"
"1702",1702,"tor_alert",1457762145,"149.170.71.139",58421,"5.189.130.187",443,"149.170.71.139","S5"
"1703",1703,"hash_alert",1462656411,"149.170.158.150",60888,"125.64.39.74",80,"149.170.158.150","S1"
"1704",1704,"ssl_alert",1463032365,"149.170.158.150",61324,"125.25.112.56",443,"149.170.158.150","S2"
"1705",1705,"brute_force_alert",1463041436,"149.170.158.150",54674,"149.170.46.222",827,"149.170.158.150","S3"
"1706",1706,"nc_alert",1463261212,NA,NA,NA,NA,NA,"S6"
"1707",1707,"disguised_exe_alert",1460099018,"149.170.128.251",61379,"13.200.225.116",80,"149.170.128.251","S1"
"1708",1708,"ip_alert",1460700146,"149.170.128.251",56439,"193.107.17.55",443,"149.170.128.251","S2"
"1709",1709,"tor_alert",1460703007,"149.170.128.251",51596,"67.168.82.178",443,"149.170.128.251","S5"
"1710",1710,"disguised_exe_alert",1457312844,"149.170.222.244",64843,"225.123.144.1",80,"149.170.222.244","S1"
"1711",1711,"ip_alert",1457869916,"149.170.222.244",63811,"188.241.140.212",443,"149.170.222.244","S2"
"1712",1712,"pass_hash_alert",1457893965,"149.170.222.244",58332,"149.170.6.121",513,"149.170.222.244","S3"
"1713",1713,"nc_alert",1457917645,NA,NA,NA,NA,NA,"S6"
"1714",1714,"disguised_exe_alert",1454616883,"149.170.208.104",56235,"79.95.35.236",80,"149.170.208.104","S1"
"1715",1715,"ssl_alert",1454737812,"149.170.208.104",60104,"171.178.254.224",443,"149.170.208.104","S2"
"1716",1716,"brute_force_alert",1454828044,"149.170.208.104",64688,"149.170.115.190",828,"149.170.208.104","S3"
"1717",1717,"tor_alert",1455158610,"149.170.208.104",64655,"134.169.92.222",443,"149.170.208.104","S5"
"1718",1718,"disguised_exe_alert",1466572655,"149.170.242.68",53053,"80.236.135.7",80,"149.170.242.68","S1"
"1719",1719,"ip_alert",1466933202,"149.170.242.68",50217,"176.9.118.201",443,"149.170.242.68","S2"
"1720",1720,"scan_alert",1467154552,"149.170.242.68",51878,"149.170.245.16",484,"149.170.242.68","S4"
"1721",1721,"nc_alert",1467177456,NA,NA,NA,NA,NA,"S6"
"1722",1722,"disguised_exe_alert",1463843187,"149.170.239.21",61535,"123.51.222.186",80,"149.170.239.21","S1"
"1723",1723,"domain_flux_alert",1464294073,"149.170.239.21",60229,"149.170.39.92",53,"149.170.239.21","S2"
"1724",1724,"tor_alert",1464427104,"149.170.239.21",61546,"85.195.235.148",443,"149.170.239.21","S5"
"1725",1725,"disguised_exe_alert",1457048085,"149.170.208.241",58012,"136.48.106.71",80,"149.170.208.241","S1"
"1726",1726,"ip_alert",1457151174,"149.170.208.241",54471,"188.165.152.190",443,"149.170.208.241","S2"
"1727",1727,"scan_alert",1457260580,"149.170.208.241",57317,"149.170.200.147",373,"149.170.208.241","S4"
"1728",1728,"tor_alert",1457537639,"149.170.208.241",54056,"185.100.85.207",443,"149.170.208.241","S5"
"1729",1729,"domain_alert",1461584428,"149.170.232.142",64117,"149.170.39.92",53,"149.170.232.142","S1"
"1730",1730,"ssl_alert",1461832492,"149.170.232.142",58175,"14.54.1.8",443,"149.170.232.142","S2"
"1731",1731,"scan_alert",1462119460,"149.170.232.142",65247,"149.170.162.207",717,"149.170.232.142","S4"
"1732",1732,"tor_alert",1462122996,"149.170.232.142",59594,"208.12.64.252",443,"149.170.232.142","S5"
"1733",1733,"hash_alert",1451969980,"149.170.228.94",52035,"209.163.212.208",80,"149.170.228.94","S1"
"1734",1734,"ssl_alert",1452455993,"149.170.228.94",57537,"229.41.148.106",443,"149.170.228.94","S2"
"1735",1735,"scan_alert",1452545247,"149.170.228.94",56788,"149.170.205.65",147,"149.170.228.94","S4"
"1736",1736,"nc_alert",1452574781,NA,NA,NA,NA,NA,"S6"
"1737",1737,"hash_alert",1453798014,"149.170.43.48",63524,"159.142.139.149",80,"149.170.43.48","S1"
"1738",1738,"nc_alert",1454402815,NA,NA,NA,NA,NA,"S6"
"1739",1739,"disguised_exe_alert",1464768502,"149.170.235.241",50870,"20.139.143.15",80,"149.170.235.241","S1"
"1740",1740,"ip_alert",1465248467,"149.170.235.241",51965,"186.67.56.157",443,"149.170.235.241","S2"
"1741",1741,"tor_alert",1465264483,"149.170.235.241",53385,"178.32.53.94",443,"149.170.235.241","S5"
"1742",1742,"hash_alert",1466446653,"149.170.182.169",64193,"243.15.200.126",80,"149.170.182.169","S1"
"1743",1743,"ip_alert",1466749566,"149.170.182.169",62376,"77.40.30.111",443,"149.170.182.169","S2"
"1744",1744,"scan_alert",1466854190,"149.170.182.169",54876,"149.170.182.206",511,"149.170.182.169","S4"
"1745",1745,"tor_alert",1466999222,"149.170.182.169",59012,"217.246.28.157",443,"149.170.182.169","S5"
"1746",1746,"hash_alert",1464244397,"149.170.37.154",50092,"230.47.32.33",80,"149.170.37.154","S1"
"1747",1747,"ip_alert",1464733639,"149.170.37.154",57304,"46.16.200.133",443,"149.170.37.154","S2"
"1748",1748,"scan_alert",1464844436,"149.170.37.154",51186,"149.170.66.229",594,"149.170.37.154","S4"
"1749",1749,"tor_alert",1464844020,"149.170.37.154",55470,"108.51.59.151",443,"149.170.37.154","S5"
"1750",1750,"hash_alert",1454609606,"149.170.231.205",52047,"104.128.250.118",80,"149.170.231.205","S1"
"1751",1751,"domain_flux_alert",1455120889,"149.170.231.205",62273,"149.170.39.92",53,"149.170.231.205","S2"
"1752",1752,"scan_alert",1455135460,"149.170.231.205",53766,"149.170.164.111",616,"149.170.231.205","S4"
"1753",1753,"nc_alert",1455214407,NA,NA,NA,NA,NA,"S6"
"1754",1754,"hash_alert",1460415031,"149.170.223.130",51193,"88.71.78.28",80,"149.170.223.130","S1"
"1755",1755,"ip_alert",1460431079,"149.170.223.130",54005,"68.169.54.179",443,"149.170.223.130","S2"
"1756",1756,"pass_hash_alert",1460584332,"149.170.223.130",54524,"149.170.103.173",315,"149.170.223.130","S3"
"1757",1757,"tor_alert",1460931150,"149.170.223.130",56556,"84.200.14.206",443,"149.170.223.130","S5"
"1758",1758,"disguised_exe_alert",1466560302,"149.170.126.173",55660,"80.127.140.33",80,"149.170.126.173","S1"
"1759",1759,"ip_alert",1466874716,"149.170.126.173",57972,"217.147.92.111",443,"149.170.126.173","S2"
"1760",1760,"brute_force_alert",1467122295,"149.170.126.173",50844,"149.170.209.133",751,"149.170.126.173","S3"
"1761",1761,"nc_alert",1467165103,NA,NA,NA,NA,NA,"S6"
"1762",1762,"hash_alert",1466406899,"149.170.87.58",49282,"246.236.110.170",80,"149.170.87.58","S1"
"1763",1763,"ssl_alert",1466788846,"149.170.87.58",60629,"85.15.222.86",443,"149.170.87.58","S2"
"1764",1764,"scan_alert",1466890633,"149.170.87.58",64914,"149.170.7.103",447,"149.170.87.58","S4"
"1765",1765,"tor_alert",1466863598,"149.170.87.58",62758,"85.17.148.230",443,"149.170.87.58","S5"
"1766",1766,"disguised_exe_alert",1461398568,"149.170.71.40",54923,"179.3.56.74",80,"149.170.71.40","S1"
"1767",1767,"ip_alert",1461959466,"149.170.71.40",56726,"213.192.1.178",443,"149.170.71.40","S2"
"1768",1768,"tor_alert",1461988253,"149.170.71.40",65027,"31.208.41.41",443,"149.170.71.40","S5"
"1769",1769,"disguised_exe_alert",1462182266,"149.170.97.111",51920,"173.72.143.175",80,"149.170.97.111","S1"
"1770",1770,"nc_alert",1462787067,NA,NA,NA,NA,NA,"S6"
"1771",1771,"disguised_exe_alert",1451747163,"149.170.18.83",50823,"104.185.92.236",80,"149.170.18.83","S1"
"1772",1772,"ssl_alert",1452252830,"149.170.18.83",64010,"132.142.80.91",443,"149.170.18.83","S2"
"1773",1773,"tor_alert",1452335748,"149.170.18.83",49686,"178.3.29.34",443,"149.170.18.83","S5"
"1774",1774,"hash_alert",1466316095,"149.170.247.104",57469,"133.230.208.169",80,"149.170.247.104","S1"
"1775",1775,"ssl_alert",1466626667,"149.170.247.104",59831,"123.120.218.87",443,"149.170.247.104","S2"
"1776",1776,"pass_hash_alert",1466884453,"149.170.247.104",54729,"149.170.4.123",28,"149.170.247.104","S3"
"1777",1777,"tor_alert",1466890024,"149.170.247.104",59215,"188.193.148.5",443,"149.170.247.104","S5"
"1778",1778,"domain_alert",1459575662,"149.170.125.106",57553,"149.170.39.92",53,"149.170.125.106","S1"
"1779",1779,"ssl_alert",1459850629,"149.170.125.106",64120,"61.202.202.202",443,"149.170.125.106","S2"
"1780",1780,"nc_alert",1460180463,NA,NA,NA,NA,NA,"S6"
"1781",1781,"disguised_exe_alert",1454137172,"149.170.0.135",51541,"205.139.208.101",80,"149.170.0.135","S1"
"1782",1782,"ip_alert",1454178755,"149.170.0.135",49213,"106.187.38.36",443,"149.170.0.135","S2"
"1783",1783,"nc_alert",1454741973,NA,NA,NA,NA,NA,"S6"
"1784",1784,"disguised_exe_alert",1465942603,"149.170.228.174",65287,"159.65.71.219",80,"149.170.228.174","S1"
"1785",1785,"domain_flux_alert",1466093839,"149.170.228.174",57005,"149.170.39.92",53,"149.170.228.174","S2"
"1786",1786,"brute_force_alert",1466361033,"149.170.228.174",53041,"149.170.94.162",1005,"149.170.228.174","S3"
"1787",1787,"scan_alert",1466444003,"149.170.228.174",65499,"149.170.239.116",381,"149.170.228.174","S4"
"1788",1788,"tor_alert",1466531370,"149.170.228.174",60400,"217.16.181.20",443,"149.170.228.174","S5"
"1789",1789,"disguised_exe_alert",1452830170,"149.170.137.53",62921,"173.236.94.157",80,"149.170.137.53","S1"
"1790",1790,"nc_alert",1453434971,NA,NA,NA,NA,NA,"S6"
"1791",1791,"disguised_exe_alert",1451890732,"149.170.154.71",57912,"183.49.116.26",80,"149.170.154.71","S1"
"1792",1792,"domain_flux_alert",1451890897,"149.170.154.71",58080,"149.170.39.93",53,"149.170.154.71","S2"
"1793",1793,"nc_alert",1452495533,NA,NA,NA,NA,NA,"S6"
"1794",1794,"disguised_exe_alert",1462232903,"149.170.9.131",53279,"253.60.215.137",80,"149.170.9.131","S1"
"1795",1795,"domain_flux_alert",1462518437,"149.170.9.131",52302,"149.170.39.92",53,"149.170.9.131","S2"
"1796",1796,"tor_alert",1462630075,"149.170.9.131",53908,"37.235.52.67",443,"149.170.9.131","S5"
"1797",1797,"disguised_exe_alert",1451899003,"149.170.119.119",54737,"214.33.246.206",80,"149.170.119.119","S1"
"1798",1798,"ip_alert",1452264397,"149.170.119.119",55665,"94.176.2.170",443,"149.170.119.119","S2"
"1799",1799,"brute_force_alert",1452421083,"149.170.119.119",61558,"149.170.62.47",361,"149.170.119.119","S3"
"1800",1800,"scan_alert",1452468469,"149.170.119.119",59764,"149.170.162.2",181,"149.170.119.119","S4"
"1801",1801,"nc_alert",1452503804,NA,NA,NA,NA,NA,"S6"
"1802",1802,"disguised_exe_alert",1461471316,"149.170.146.232",51061,"226.179.162.17",80,"149.170.146.232","S1"
"1803",1803,"ssl_alert",1461579931,"149.170.146.232",54975,"42.166.131.115",443,"149.170.146.232","S2"
"1804",1804,"pass_hash_alert",1461897998,"149.170.146.232",55471,"149.170.98.210",713,"149.170.146.232","S3"
"1805",1805,"scan_alert",1462018832,"149.170.146.232",64663,"149.170.146.240",966,"149.170.146.232","S4"
"1806",1806,"nc_alert",1462076117,NA,NA,NA,NA,NA,"S6"
"1807",1807,"disguised_exe_alert",1460058063,"149.170.42.47",49234,"175.76.38.165",80,"149.170.42.47","S1"
"1808",1808,"ssl_alert",1460486435,"149.170.42.47",57901,"95.39.226.188",443,"149.170.42.47","S2"
"1809",1809,"nc_alert",1460662864,NA,NA,NA,NA,NA,"S6"
"1810",1810,"disguised_exe_alert",1465249583,"149.170.57.39",52412,"131.204.248.34",80,"149.170.57.39","S1"
"1811",1811,"ip_alert",1465497246,"149.170.57.39",56098,"188.241.140.222",443,"149.170.57.39","S2"
"1812",1812,"brute_force_alert",1465771369,"149.170.57.39",62161,"149.170.47.135",318,"149.170.57.39","S3"
"1813",1813,"scan_alert",1465823265,"149.170.57.39",62658,"149.170.130.125",230,"149.170.57.39","S4"
"1814",1814,"tor_alert",1465824008,"149.170.57.39",54406,"86.105.55.214",443,"149.170.57.39","S5"
"1815",1815,"disguised_exe_alert",1460537514,"149.170.18.83",57991,"124.107.243.206",80,"149.170.18.83","S1"
"1816",1816,"ip_alert",1460601191,"149.170.18.83",52752,"37.140.199.100",443,"149.170.18.83","S2"
"1817",1817,"brute_force_alert",1460831073,"149.170.18.83",63475,"149.170.13.108",733,"149.170.18.83","S3"
"1818",1818,"tor_alert",1460885827,"149.170.18.83",64710,"37.120.30.9",443,"149.170.18.83","S5"
"1819",1819,"disguised_exe_alert",1457402366,"149.170.29.4",52634,"223.221.131.82",80,"149.170.29.4","S1"
"1820",1820,"nc_alert",1458007167,NA,NA,NA,NA,NA,"S6"
"1821",1821,"disguised_exe_alert",1454076538,"149.170.26.51",57210,"157.67.43.205",80,"149.170.26.51","S1"
"1822",1822,"ssl_alert",1454496678,"149.170.26.51",59931,"30.106.37.97",443,"149.170.26.51","S2"
"1823",1823,"tor_alert",1454546940,"149.170.26.51",60753,"109.201.148.8",443,"149.170.26.51","S5"
"1824",1824,"disguised_exe_alert",1457039260,"149.170.202.229",52129,"82.229.113.177",80,"149.170.202.229","S1"
"1825",1825,"ssl_alert",1457078021,"149.170.202.229",57740,"99.173.141.239",443,"149.170.202.229","S2"
"1826",1826,"tor_alert",1457288849,"149.170.202.229",57476,"82.118.19.134",443,"149.170.202.229","S5"
"1827",1827,"disguised_exe_alert",1465992787,"149.170.194.14",65529,"241.229.40.240",80,"149.170.194.14","S1"
"1828",1828,"ssl_alert",1466593728,"149.170.194.14",53379,"193.189.184.14",443,"149.170.194.14","S2"
"1829",1829,"tor_alert",1466597098,"149.170.194.14",59751,"197.226.217.34",443,"149.170.194.14","S5"
"1830",1830,"hash_alert",1462495119,"149.170.51.29",58575,"107.2.222.189",80,"149.170.51.29","S1"
"1831",1831,"ssl_alert",1463052256,"149.170.51.29",61519,"42.78.69.169",443,"149.170.51.29","S2"
"1832",1832,"nc_alert",1463099920,NA,NA,NA,NA,NA,"S6"
"1833",1833,"disguised_exe_alert",1465610899,"149.170.75.101",53179,"44.192.186.218",80,"149.170.75.101","S1"
"1834",1834,"ip_alert",1466144273,"149.170.75.101",49626,"107.163.174.74",443,"149.170.75.101","S2"
"1835",1835,"nc_alert",1466215700,NA,NA,NA,NA,NA,"S6"
"1836",1836,"domain_alert",1456064096,"149.170.27.102",52718,"149.170.39.92",53,"149.170.27.102","S1"
"1837",1837,"ip_alert",1456082637,"149.170.27.102",63509,"169.53.155.228",443,"149.170.27.102","S2"
"1838",1838,"tor_alert",1456208893,"149.170.27.102",50612,"78.192.241.75",443,"149.170.27.102","S5"
"1839",1839,"disguised_exe_alert",1461394759,"149.170.202.184",65079,"26.132.40.2",80,"149.170.202.184","S1"
"1840",1840,"domain_flux_alert",1461777732,"149.170.202.184",58835,"149.170.39.93",53,"149.170.202.184","S2"
"1841",1841,"nc_alert",1461999560,NA,NA,NA,NA,NA,"S6"
"1842",1842,"disguised_exe_alert",1455861412,"149.170.13.206",51891,"88.94.227.183",80,"149.170.13.206","S1"
"1843",1843,"ip_alert",1456401189,"149.170.13.206",55172,"208.95.104.92",443,"149.170.13.206","S2"
"1844",1844,"nc_alert",1456466213,NA,NA,NA,NA,NA,"S6"
"1845",1845,"domain_alert",1461263589,"149.170.33.74",52829,"149.170.39.92",53,"149.170.33.74","S1"
"1846",1846,"domain_flux_alert",1461481469,"149.170.33.74",53431,"149.170.39.92",53,"149.170.33.74","S2"
"1847",1847,"nc_alert",1461868390,NA,NA,NA,NA,NA,"S6"
"1848",1848,"disguised_exe_alert",1452357342,"149.170.70.44",56340,"133.200.99.230",80,"149.170.70.44","S1"
"1849",1849,"ip_alert",1452643384,"149.170.70.44",54316,"85.25.199.246",443,"149.170.70.44","S2"
"1850",1850,"pass_hash_alert",1452950078,"149.170.70.44",51260,"149.170.38.114",280,"149.170.70.44","S3"
"1851",1851,"scan_alert",1452958145,"149.170.70.44",51990,"149.170.14.109",959,"149.170.70.44","S4"
"1852",1852,"tor_alert",1452959982,"149.170.70.44",64493,"212.10.22.78",443,"149.170.70.44","S5"
"1853",1853,"hash_alert",1461167795,"149.170.176.209",56859,"58.194.199.150",80,"149.170.176.209","S1"
"1854",1854,"nc_alert",1461772596,NA,NA,NA,NA,NA,"S6"
"1855",1855,"hash_alert",1451976285,"149.170.106.254",51041,"3.78.8.161",80,"149.170.106.254","S1"
"1856",1856,"ssl_alert",1452184308,"149.170.106.254",51192,"39.195.106.184",443,"149.170.106.254","S2"
"1857",1857,"nc_alert",1452581086,NA,NA,NA,NA,NA,"S6"
"1858",1858,"hash_alert",1458323748,"149.170.187.140",51410,"137.83.64.96",80,"149.170.187.140","S1"
"1859",1859,"ip_alert",1458541024,"149.170.187.140",51347,"213.192.1.178",443,"149.170.187.140","S2"
"1860",1860,"brute_force_alert",1458910411,"149.170.187.140",49565,"149.170.18.83",380,"149.170.187.140","S3"
"1861",1861,"scan_alert",1458910920,"149.170.187.140",52022,"149.170.170.118",171,"149.170.187.140","S4"
"1862",1862,"tor_alert",1458912394,"149.170.187.140",55514,"86.88.32.199",443,"149.170.187.140","S5"
"1863",1863,"disguised_exe_alert",1454326140,"149.170.73.155",60821,"4.34.59.140",80,"149.170.73.155","S1"
"1864",1864,"ssl_alert",1454594356,"149.170.73.155",53273,"251.163.201.220",443,"149.170.73.155","S2"
"1865",1865,"brute_force_alert",1454722702,"149.170.73.155",55100,"149.170.41.162",625,"149.170.73.155","S3"
"1866",1866,"scan_alert",1454815724,"149.170.73.155",55802,"149.170.204.29",593,"149.170.73.155","S4"
"1867",1867,"tor_alert",1454921332,"149.170.73.155",61184,"92.16.145.57",443,"149.170.73.155","S5"
"1868",1868,"disguised_exe_alert",1455843377,"149.170.47.197",49578,"79.112.94.102",80,"149.170.47.197","S1"
"1869",1869,"ssl_alert",1456150280,"149.170.47.197",63997,"171.219.230.150",443,"149.170.47.197","S2"
"1870",1870,"brute_force_alert",1456195921,"149.170.47.197",56978,"149.170.50.30",841,"149.170.47.197","S3"
"1871",1871,"scan_alert",1456407827,"149.170.47.197",52088,"149.170.192.221",373,"149.170.47.197","S4"
"1872",1872,"nc_alert",1456448178,NA,NA,NA,NA,NA,"S6"
"1873",1873,"disguised_exe_alert",1461075540,"149.170.34.14",50407,"70.184.129.232",80,"149.170.34.14","S1"
"1874",1874,"ssl_alert",1461147982,"149.170.34.14",61638,"195.19.0.116",443,"149.170.34.14","S2"
"1875",1875,"nc_alert",1461680341,NA,NA,NA,NA,NA,"S6"
"1876",1876,"hash_alert",1457982638,"149.170.43.209",51344,"191.141.178.164",80,"149.170.43.209","S1"
"1877",1877,"ssl_alert",1458565319,"149.170.43.209",52738,"202.36.183.89",443,"149.170.43.209","S2"
"1878",1878,"pass_hash_alert",1458585278,"149.170.43.209",50336,"149.170.156.190",918,"149.170.43.209","S3"
"1879",1879,"nc_alert",1458587439,NA,NA,NA,NA,NA,"S6"
"1880",1880,"disguised_exe_alert",1457763747,"149.170.85.2",55779,"13.200.120.197",80,"149.170.85.2","S1"
"1881",1881,"domain_flux_alert",1457955300,"149.170.85.2",64950,"149.170.39.93",53,"149.170.85.2","S2"
"1882",1882,"brute_force_alert",1458016969,"149.170.85.2",62718,"149.170.150.81",536,"149.170.85.2","S3"
"1883",1883,"nc_alert",1458368548,NA,NA,NA,NA,NA,"S6"
"1884",1884,"hash_alert",1457555379,"149.170.41.99",60438,"247.90.37.41",80,"149.170.41.99","S1"
"1885",1885,"domain_flux_alert",1457925742,"149.170.41.99",58867,"149.170.39.93",53,"149.170.41.99","S2"
"1886",1886,"brute_force_alert",1458016061,"149.170.41.99",51767,"149.170.254.223",220,"149.170.41.99","S3"
"1887",1887,"tor_alert",1458098721,"149.170.41.99",53139,"69.164.221.78",443,"149.170.41.99","S5"
"1888",1888,"disguised_exe_alert",1460874574,"149.170.202.115",65375,"101.60.96.71",80,"149.170.202.115","S1"
"1889",1889,"nc_alert",1461479375,NA,NA,NA,NA,NA,"S6"
"1890",1890,"disguised_exe_alert",1466247776,"149.170.129.80",57011,"127.92.86.60",80,"149.170.129.80","S1"
"1891",1891,"domain_flux_alert",1466311289,"149.170.129.80",52881,"149.170.39.93",53,"149.170.129.80","S2"
"1892",1892,"nc_alert",1466852577,NA,NA,NA,NA,NA,"S6"
"1893",1893,"disguised_exe_alert",1466037759,"149.170.165.70",52393,"29.151.207.243",80,"149.170.165.70","S1"
"1894",1894,"ssl_alert",1466245150,"149.170.165.70",51288,"154.193.35.1",443,"149.170.165.70","S2"
"1895",1895,"pass_hash_alert",1466421715,"149.170.165.70",56444,"149.170.37.199",898,"149.170.165.70","S3"
"1896",1896,"nc_alert",1466642560,NA,NA,NA,NA,NA,"S6"
"1897",1897,"hash_alert",1452590901,"149.170.109.34",50090,"171.218.231.122",80,"149.170.109.34","S1"
"1898",1898,"ssl_alert",1452935524,"149.170.109.34",53177,"233.181.169.237",443,"149.170.109.34","S2"
"1899",1899,"scan_alert",1453160224,"149.170.109.34",56708,"149.170.88.76",720,"149.170.109.34","S4"
"1900",1900,"nc_alert",1453195702,NA,NA,NA,NA,NA,"S6"
"1901",1901,"disguised_exe_alert",1455898362,"149.170.84.189",50419,"188.80.219.185",80,"149.170.84.189","S1"
"1902",1902,"ip_alert",1456488190,"149.170.84.189",58514,"90.244.114.91",443,"149.170.84.189","S2"
"1903",1903,"nc_alert",1456503163,NA,NA,NA,NA,NA,"S6"
"1904",1904,"hash_alert",1453386595,"149.170.185.61",64754,"61.152.35.56",80,"149.170.185.61","S1"
"1905",1905,"ssl_alert",1453504252,"149.170.185.61",57290,"169.66.77.175",443,"149.170.185.61","S2"
"1906",1906,"pass_hash_alert",1453898682,"149.170.185.61",52718,"149.170.243.17",616,"149.170.185.61","S3"
"1907",1907,"tor_alert",1453930175,"149.170.185.61",61109,"85.17.223.134",443,"149.170.185.61","S5"
"1908",1908,"disguised_exe_alert",1453624869,"149.170.66.54",63458,"130.82.47.145",80,"149.170.66.54","S1"
"1909",1909,"ssl_alert",1453906678,"149.170.66.54",55307,"16.97.138.136",443,"149.170.66.54","S2"
"1910",1910,"scan_alert",1454156944,"149.170.66.54",50541,"149.170.92.8",784,"149.170.66.54","S4"
"1911",1911,"tor_alert",1453998995,"149.170.66.54",54559,"193.104.220.35",443,"149.170.66.54","S5"
"1912",1912,"disguised_exe_alert",1456785271,"149.170.121.56",55234,"118.204.173.249",80,"149.170.121.56","S1"
"1913",1913,"nc_alert",1457390072,NA,NA,NA,NA,NA,"S6"
"1914",1914,"disguised_exe_alert",1459415688,"149.170.168.82",60398,"238.106.201.156",80,"149.170.168.82","S1"
"1915",1915,"ssl_alert",1459759246,"149.170.168.82",60446,"48.148.113.60",443,"149.170.168.82","S2"
"1916",1916,"pass_hash_alert",1459945958,"149.170.168.82",61658,"149.170.17.129",133,"149.170.168.82","S3"
"1917",1917,"scan_alert",1460018203,"149.170.168.82",49939,"149.170.214.1",964,"149.170.168.82","S4"
"1918",1918,"nc_alert",1460020489,NA,NA,NA,NA,NA,"S6"
"1919",1919,"disguised_exe_alert",1455583253,"149.170.8.96",56518,"165.95.126.84",80,"149.170.8.96","S1"
"1920",1920,"ssl_alert",1455612482,"149.170.8.96",49209,"28.53.28.76",443,"149.170.8.96","S2"
"1921",1921,"scan_alert",1455718984,"149.170.8.96",59792,"149.170.75.144",374,"149.170.8.96","S4"
"1922",1922,"nc_alert",1456188054,NA,NA,NA,NA,NA,"S6"
"1923",1923,"disguised_exe_alert",1460372547,"149.170.68.82",63680,"170.11.203.72",80,"149.170.68.82","S1"
"1924",1924,"ip_alert",1460510915,"149.170.68.82",60772,"151.80.142.33",443,"149.170.68.82","S2"
"1925",1925,"brute_force_alert",1460566017,"149.170.68.82",51354,"149.170.123.200",103,"149.170.68.82","S3"
"1926",1926,"tor_alert",1460795557,"149.170.68.82",59235,"5.146.229.137",443,"149.170.68.82","S5"
"1927",1927,"disguised_exe_alert",1464700670,"149.170.115.211",53755,"129.166.60.60",80,"149.170.115.211","S1"
"1928",1928,"ssl_alert",1464831476,"149.170.115.211",63594,"165.72.91.200",443,"149.170.115.211","S2"
"1929",1929,"scan_alert",1464875524,"149.170.115.211",60615,"149.170.41.218",361,"149.170.115.211","S4"
"1930",1930,"nc_alert",1465305471,NA,NA,NA,NA,NA,"S6"
"1931",1931,"disguised_exe_alert",1461719836,"149.170.165.131",52883,"162.193.44.20",80,"149.170.165.131","S1"
"1932",1932,"ssl_alert",1462126046,"149.170.165.131",64652,"223.195.122.117",443,"149.170.165.131","S2"
"1933",1933,"brute_force_alert",1462159426,"149.170.165.131",56476,"149.170.249.123",869,"149.170.165.131","S3"
"1934",1934,"scan_alert",1462263928,"149.170.165.131",60238,"149.170.131.143",893,"149.170.165.131","S4"
"1935",1935,"tor_alert",1462286507,"149.170.165.131",50039,"130.230.141.186",443,"149.170.165.131","S5"
"1936",1936,"disguised_exe_alert",1455856044,"149.170.150.161",54682,"231.214.191.107",80,"149.170.150.161","S1"
"1937",1937,"domain_flux_alert",1455983627,"149.170.150.161",56607,"149.170.39.92",53,"149.170.150.161","S2"
"1938",1938,"scan_alert",1456007749,"149.170.150.161",52690,"149.170.191.158",669,"149.170.150.161","S4"
"1939",1939,"tor_alert",1456418794,"149.170.150.161",53062,"221.158.149.197",443,"149.170.150.161","S5"
"1940",1940,"disguised_exe_alert",1455795750,"149.170.200.72",65176,"189.94.105.21",80,"149.170.200.72","S1"
"1941",1941,"ip_alert",1456352459,"149.170.200.72",57177,"78.47.182.219",443,"149.170.200.72","S2"
"1942",1942,"scan_alert",1456359099,"149.170.200.72",52087,"149.170.191.76",841,"149.170.200.72","S4"
"1943",1943,"tor_alert",1456389177,"149.170.200.72",65121,"87.236.215.83",443,"149.170.200.72","S5"
"1944",1944,"hash_alert",1452041547,"149.170.237.130",64664,"209.37.38.118",80,"149.170.237.130","S1"
"1945",1945,"ssl_alert",1452554545,"149.170.237.130",52414,"237.72.146.201",443,"149.170.237.130","S2"
"1946",1946,"nc_alert",1452646348,NA,NA,NA,NA,NA,"S6"
"1947",1947,"hash_alert",1463422647,"149.170.16.237",58308,"241.48.151.72",80,"149.170.16.237","S1"
"1948",1948,"ip_alert",1463562844,"149.170.16.237",57583,"92.53.124.62",443,"149.170.16.237","S2"
"1949",1949,"nc_alert",1464027448,NA,NA,NA,NA,NA,"S6"
"1950",1950,"domain_alert",1458480886,"149.170.64.188",61733,"149.170.39.92",53,"149.170.64.188","S1"
