,UserName,SrcDevice,DstDevice,Authent Type,Failure,DailyCount,Hour,Day
21860,User569202,Comp990501,Comp990501,TGS,0,4.0,0,58
21861,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,303.0,1,58
21862,User569202,Comp916004,ActiveDirectory,TGT,0,203.0,2,58
21863,User569202,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,0,1.0,2,58
21864,User569202,Comp990501,Comp364152,TGS,0,3.0,3,58
21865,User569202,Comp990501,Comp081330,TGS,0,7.0,6,58
21866,User569202,Comp107130,Comp916004,NetworkLogon,0,20.0,7,58
21867,User569202,Comp990501,Comp915658,NetworkLogon,0,6.0,8,58
21868,User569202,Comp990501,Comp370444,NetworkLogon,0,28.0,11,58
21869,User569202,Comp990501,Comp915658,TGS,0,4.0,13,58
21870,User569202,Comp916004,Comp916004,TGS,0,203.0,15,58
21871,User569202,Comp990501,None,WorkstationUnlock,0,10.0,15,58
21872,User569202,Comp990501,ActiveDirectory,TGT,0,4.0,16,58
21873,User569202,Comp990501,Comp370444,TGS,0,5.0,17,58
21874,User569202,Comp990501,Comp829338,TGS,0,4.0,18,58
21875,User569202,Comp990501,None,WorkstationLock,0,4.0,20,58
21876,User569202,Comp990501,Comp788417,TGS,0,4.0,21,58
21877,User569202,Comp990501,ActiveDirectory,TGS,0,49.0,22,58
21878,User569202,Comp990501,None,WorkstationUnlock,0,18.0,0,59
21879,User569202,Comp990501,Comp990501,TGS,0,6.0,0,59
21880,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,310.0,1,59
21881,User569202,Comp916004,ActiveDirectory,TGT,0,170.0,2,59
21882,User569202,Comp990501,Comp364152,TGS,0,5.0,3,59
21883,User569202,Comp107130,Comp916004,NetworkLogon,0,19.0,7,59
21884,User569202,Comp990501,Comp915658,NetworkLogon,0,5.0,8,59
21885,User569202,Comp990501,Comp370444,NetworkLogon,0,29.0,11,59
21886,User569202,Comp990501,Comp915658,TGS,0,5.0,13,59
21887,User569202,Comp916004,Comp916004,TGS,0,170.0,15,59
21888,User569202,Comp990501,Comp081330,TGS,0,9.0,15,59
21889,User569202,Comp990501,ActiveDirectory,TGT,0,7.0,16,59
21890,User569202,Comp990501,Comp370444,TGS,0,7.0,17,59
21891,User569202,Comp215429,Comp990501,NetworkLogon,1,2.0,18,59
21892,User569202,Comp990501,Comp829338,TGS,0,5.0,18,59
21893,User569202,Comp990501,None,WorkstationLock,0,6.0,20,59
21894,User569202,Comp990501,Comp788417,TGS,0,7.0,21,59
21895,User569202,Comp990501,ActiveDirectory,TGS,0,61.0,22,59
21896,User569202,Comp990501,None,WorkstationUnlock,0,12.0,0,60
21897,User569202,Comp990501,Comp990501,TGS,0,4.0,0,60
21898,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,5.0,0,60
21899,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,321.0,1,60
21900,User569202,Comp916004,ActiveDirectory,TGT,0,162.0,2,60
21901,User569202,Comp990501,Comp364152,TGS,0,3.0,3,60
21902,User569202,Comp107130,Comp916004,NetworkLogon,0,13.0,7,60
21903,User569202,Comp990501,Comp915658,NetworkLogon,0,9.0,8,60
21904,User569202,Comp990501,Comp370444,NetworkLogon,0,27.0,11,60
21905,User569202,Comp990501,Comp915658,TGS,0,3.0,13,60
21906,User569202,Comp916004,Comp916004,TGS,0,162.0,15,60
21907,User569202,Comp990501,ActiveDirectory,TGT,0,5.0,16,60
21908,User569202,Comp990501,Comp370444,TGS,0,5.0,17,60
21909,User569202,Comp990501,Comp829338,TGS,0,3.0,18,60
21910,User569202,Comp990501,None,WorkstationLock,0,4.0,20,60
21911,User569202,Comp990501,Comp788417,TGS,0,5.0,21,60
21912,User569202,Comp990501,ActiveDirectory,TGS,0,49.0,22,60
21913,User569202,Comp990501,Comp081330,TGS,0,7.0,22,60
21914,User569202,Comp990501,Comp990501,TGS,0,2.0,1,61
21915,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,76.0,1,61
21916,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,218.0,2,61
21917,User569202,Comp990501,Comp915658,TGS,0,2.0,2,61
21918,User569202,Comp916004,ActiveDirectory,TGT,0,141.0,4,61
21919,User569202,Comp990501,Comp081330,TGS,0,3.0,7,61
21920,User569202,Comp990501,None,WorkstationUnlock,0,6.0,8,61
21921,User569202,Comp990501,ActiveDirectory,TGT,0,2.0,8,61
21922,User569202,Comp990501,Comp829338,TGS,0,2.0,13,61
21923,User569202,Comp916004,Comp916004,TGS,0,140.0,14,61
21924,User569202,Comp107130,Comp916004,NetworkLogon,0,7.0,15,61
21925,User569202,Comp990501,None,WorkstationLock,0,2.0,16,61
21926,User569202,Comp990501,Comp915658,NetworkLogon,0,2.0,18,61
21927,User569202,Comp990501,Comp370444,TGS,0,2.0,18,61
21928,User569202,Comp990501,Comp788417,TGS,0,3.0,19,61
21929,User569202,Comp990501,ActiveDirectory,TGS,0,29.0,20,61
21930,User569202,Comp990501,Comp370444,NetworkLogon,0,21.0,22,61
21931,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,19.0,4,62
21932,User569202,Comp916004,ActiveDirectory,TGT,0,35.0,9,62
21933,User569202,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,0,1.0,11,62
21934,User569202,Comp916004,Comp916004,TGS,0,35.0,12,62
21935,User569202,Comp990501,Comp370444,NetworkLogon,0,6.0,20,62
21936,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,256.0,2,63
21937,User569202,Comp990501,Comp915658,TGS,0,1.0,2,63
21938,User569202,Comp916004,ActiveDirectory,TGT,0,183.0,4,63
21939,User569202,Comp990501,Comp546675,TGS,0,1.0,7,63
21940,User569202,Comp990501,ActiveDirectory,TGT,0,2.0,8,63
21941,User569202,Comp990501,Comp829338,TGS,0,1.0,13,63
21942,User569202,Comp916004,Comp916004,TGS,0,183.0,14,63
21943,User569202,Comp990501,Comp915658,NetworkLogon,0,2.0,18,63
21944,User569202,Comp990501,Comp370444,TGS,0,2.0,18,63
21945,User569202,Comp990501,ActiveDirectory,TGS,0,25.0,20,63
21946,User569202,Comp990501,Comp370444,NetworkLogon,0,24.0,22,63
21947,User569202,Comp990501,Comp546675,NetworkLogon,0,1.0,23,63
21948,User569202,Comp990501,None,WorkstationUnlock,0,18.0,0,64
21949,User569202,Comp990501,Comp990501,TGS,0,6.0,0,64
21950,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,45.0,0,64
21951,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,296.0,1,64
21952,User569202,Comp916004,ActiveDirectory,TGT,0,188.0,2,64
21953,User569202,Comp107130,Comp916004,NetworkLogon,0,10.0,7,64
21954,User569202,Comp990501,Comp915658,NetworkLogon,0,6.0,8,64
21955,User569202,Comp990501,Comp370444,NetworkLogon,0,30.0,11,64
21956,User569202,Comp990501,Comp915658,TGS,0,4.0,13,64
21957,User569202,Comp916004,Comp916004,TGS,0,188.0,15,64
21958,User569202,Comp990501,ActiveDirectory,TGT,0,6.0,16,64
21959,User569202,Comp990501,Comp370444,TGS,0,6.0,17,64
21960,User569202,Comp990501,Comp829338,TGS,0,4.0,18,64
21961,User569202,Comp990501,None,WorkstationLock,0,6.0,20,64
21962,User569202,Comp990501,Comp788417,TGS,0,6.0,21,64
21963,User569202,Comp990501,ActiveDirectory,TGS,0,51.0,22,64
21964,User569202,Comp990501,Comp081330,TGS,0,9.0,22,64
21965,User569202,Comp990501,None,WorkstationUnlock,0,12.0,0,65
21966,User569202,Comp990501,Comp990501,TGS,0,3.0,0,65
21967,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,222.0,0,65
21968,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,328.0,1,65
21969,User569202,Comp916004,ActiveDirectory,TGT,0,130.0,2,65
21970,User569202,Comp107130,Comp916004,NetworkLogon,0,15.0,7,65
21971,User569202,Comp990501,Comp915658,NetworkLogon,0,7.0,8,65
21972,User569202,Comp990501,Comp370444,TGS,0,5.0,9,65
21973,User569202,Comp990501,Comp370444,NetworkLogon,0,28.0,11,65
21974,User569202,Comp990501,Comp915658,TGS,0,3.0,13,65
21975,User569202,Comp916004,Comp916004,TGS,0,130.0,15,65
21976,User569202,Comp990501,ActiveDirectory,TGT,0,6.0,16,65
21977,User569202,Comp990501,Comp829338,TGS,0,3.0,18,65
21978,User569202,Comp990501,None,WorkstationLock,0,4.0,20,65
21979,User569202,Comp990501,Comp788417,TGS,0,6.0,21,65
21980,User569202,Comp990501,ActiveDirectory,TGS,0,48.0,22,65
21981,User569202,Comp990501,Comp081330,TGS,0,10.0,22,65
21982,User569202,Comp990501,Comp990501,TGS,0,5.0,0,66
21983,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,59.0,0,66
21984,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,299.0,1,66
21985,User569202,Comp916004,ActiveDirectory,TGT,0,192.0,2,66
21986,User569202,Comp990501,Comp081330,TGS,0,14.0,6,66
21987,User569202,Comp107130,Comp916004,NetworkLogon,0,15.0,7,66
21988,User569202,Comp990501,Comp915658,NetworkLogon,0,18.0,8,66
21989,User569202,Comp990501,Comp370444,NetworkLogon,0,29.0,11,66
21990,User569202,Comp990501,Comp915658,TGS,0,5.0,13,66
21991,User569202,Comp916004,Comp916004,TGS,0,192.0,15,66
21992,User569202,Comp990501,None,WorkstationUnlock,0,15.0,16,66
21993,User569202,Comp990501,ActiveDirectory,TGT,0,5.0,16,66
21994,User569202,Comp990501,Comp370444,TGS,0,6.0,17,66
21995,User569202,Comp990501,Comp829338,TGS,0,4.0,18,66
21996,User569202,Comp990501,None,WorkstationLock,0,5.0,20,66
21997,User569202,Comp990501,Comp788417,TGS,0,6.0,21,66
21998,User569202,Comp990501,ActiveDirectory,TGS,0,59.0,22,66
21999,User569202,Comp990501,Comp990501,TGS,0,5.0,0,67
22000,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,782.0,0,67
22001,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,332.0,1,67
22002,User569202,Comp916004,ActiveDirectory,TGT,0,196.0,2,67
22003,User569202,Comp107130,Comp916004,NetworkLogon,0,10.0,7,67
22004,User569202,Comp990501,Comp915658,NetworkLogon,0,6.0,9,67
22005,User569202,Comp990501,Comp370444,NetworkLogon,0,29.0,11,67
22006,User569202,Comp990501,Comp915658,TGS,0,5.0,13,67
22007,User569202,Comp916004,Comp916004,TGS,0,196.0,15,67
22008,User569202,Comp990501,None,WorkstationUnlock,0,15.0,16,67
22009,User569202,Comp990501,ActiveDirectory,TGT,0,6.0,16,67
22010,User569202,Comp990501,Comp370444,TGS,0,6.0,17,67
22011,User569202,Comp990501,Comp829338,TGS,0,4.0,18,67
22012,User569202,Comp990501,None,WorkstationLock,0,5.0,20,67
22013,User569202,Comp990501,Comp788417,TGS,0,6.0,21,67
22014,User569202,Comp990501,ActiveDirectory,TGS,0,68.0,22,67
22015,User569202,Comp990501,Comp081330,TGS,0,14.0,22,67
22016,User569202,Comp990501,Comp990501,TGS,0,5.0,0,68
22017,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,1071.0,0,68
22018,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,240.0,1,68
22019,User569202,Comp916004,ActiveDirectory,TGT,0,166.0,2,68
22020,User569202,Comp990501,Comp364152,TGS,0,1.0,3,68
22021,User569202,Comp107130,Comp916004,NetworkLogon,0,6.0,7,68
22022,User569202,Comp990501,Comp915658,NetworkLogon,0,4.0,8,68
22023,User569202,Comp990501,Comp004340,NetworkLogon,0,1.0,10,68
22024,User569202,Comp990501,Comp370444,NetworkLogon,0,20.0,11,68
22025,User569202,Comp990501,Comp915658,TGS,0,2.0,13,68
22026,User569202,Comp916004,Comp916004,TGS,0,166.0,15,68
22027,User569202,Comp990501,Comp004340,TGS,0,1.0,15,68
22028,User569202,Comp990501,None,WorkstationUnlock,0,12.0,15,68
22029,User569202,Comp990501,ActiveDirectory,TGT,0,6.0,16,68
22030,User569202,Comp990501,Comp370444,TGS,0,6.0,17,68
22031,User569202,Comp990501,Comp829338,TGS,0,2.0,18,68
22032,User569202,Comp990501,None,WorkstationLock,0,4.0,20,68
22033,User569202,Comp990501,Comp788417,TGS,0,6.0,21,68
22034,User569202,Comp990501,ActiveDirectory,TGS,0,53.0,22,68
22035,User569202,Comp990501,Comp081330,TGS,0,11.0,22,68
22036,User569202,Comp990501,None,InteractiveLogon,0,1.0,23,68
22037,User569202,Comp916004,ActiveDirectory,TGT,0,122.0,4,69
22038,User569202,Comp990501,ActiveDirectory,TGT,0,5.0,8,69
22039,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,19.0,13,69
22040,User569202,Comp916004,Comp916004,TGS,0,122.0,14,69
22041,User569202,Comp990501,Comp370444,TGS,0,1.0,18,69
22042,User569202,Comp990501,Comp788417,TGS,0,5.0,18,69
22043,User569202,Comp990501,ActiveDirectory,TGS,0,8.0,20,69
22044,User569202,Comp990501,Comp370444,NetworkLogon,0,1.0,22,69
22045,User569202,Comp916004,ActiveDirectory,TGT,0,160.0,4,70
22046,User569202,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,0,1.0,5,70
22047,User569202,Comp916004,Comp916004,TGS,0,160.0,14,70
22048,User569202,Comp990501,None,CachedInteractive,0,1.0,0,71
22049,User569202,Comp990501,Comp990501,TGS,0,8.0,0,71
22050,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,481.0,0,71
22051,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,118.0,1,71
22052,User569202,Comp916004,ActiveDirectory,TGT,0,211.0,2,71
22053,User569202,Comp107130,Comp916004,NetworkLogon,0,3.0,7,71
22054,User569202,Comp990501,Comp370444,NetworkLogon,0,18.0,11,71
22055,User569202,Comp916004,Comp916004,TGS,0,211.0,15,71
22056,User569202,Comp990501,Comp081330,TGS,0,15.0,15,71
22057,User569202,Comp990501,None,WorkstationUnlock,0,27.0,16,71
22058,User569202,Comp990501,ActiveDirectory,TGT,0,9.0,16,71
22059,User569202,Comp990501,Comp370444,TGS,0,9.0,17,71
22060,User569202,Comp990501,None,WorkstationLock,0,9.0,20,71
22061,User569202,Comp990501,Comp788417,TGS,0,9.0,21,71
22062,User569202,Comp990501,ActiveDirectory,TGS,0,45.0,22,71
22063,User569202,Comp990501,Comp990501,TGS,0,6.0,0,72
22064,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,139.0,0,72
22065,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,123.0,1,72
22066,User569202,Comp916004,ActiveDirectory,TGT,0,210.0,2,72
22067,User569202,Comp107130,Comp916004,NetworkLogon,0,1.0,7,72
22068,User569202,Comp990501,Comp370444,NetworkLogon,0,15.0,11,72
22069,User569202,Comp916004,Comp916004,TGS,0,210.0,15,72
22070,User569202,Comp990501,Comp081330,TGS,0,7.0,15,72
22071,User569202,Comp990501,None,WorkstationUnlock,0,18.0,16,72
22072,User569202,Comp990501,ActiveDirectory,TGT,0,8.0,16,72
22073,User569202,Comp990501,Comp370444,TGS,0,7.0,17,72
22074,User569202,Comp990501,None,WorkstationLock,0,6.0,20,72
22075,User569202,Comp990501,Comp788417,TGS,0,8.0,21,72
22076,User569202,Comp990501,ActiveDirectory,TGS,0,32.0,22,72
22077,User569202,Comp990501,Comp990501,TGS,0,9.0,0,73
22078,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,105.0,0,73
22079,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,83.0,1,73
22080,User569202,Comp916004,ActiveDirectory,TGT,0,220.0,2,73
22081,User569202,Comp990501,None,WorkstationUnlock,1,1.0,4,73
22082,User569202,Comp916004,Comp916004,TGS,0,220.0,15,73
22083,User569202,Comp990501,Comp081330,TGS,0,17.0,15,73
22084,User569202,Comp990501,None,WorkstationUnlock,0,23.0,16,73
22085,User569202,Comp990501,ActiveDirectory,TGT,0,11.0,16,73
22086,User569202,Comp990501,Comp370444,TGS,0,8.0,17,73
22087,User569202,Comp990501,Comp370444,NetworkLogon,0,15.0,18,73
22088,User569202,Comp990501,None,WorkstationLock,0,8.0,20,73
22089,User569202,Comp990501,Comp788417,TGS,0,10.0,21,73
22090,User569202,Comp107130,Comp916004,NetworkLogon,0,1.0,22,73
22091,User569202,Comp990501,ActiveDirectory,TGS,0,31.0,22,73
22092,User569202,Comp990501,Comp990501,TGS,0,6.0,0,74
22093,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,172.0,0,74
22094,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,104.0,1,74
22095,User569202,Comp916004,ActiveDirectory,TGT,0,153.0,2,74
22096,User569202,Comp990501,Comp370444,NetworkLogon,0,13.0,11,74
22097,User569202,Comp916004,Comp916004,TGS,0,153.0,15,74
22098,User569202,Comp990501,Comp081330,TGS,0,15.0,15,74
22099,User569202,Comp990501,None,WorkstationUnlock,0,18.0,16,74
22100,User569202,Comp990501,ActiveDirectory,TGT,0,10.0,16,74
22101,User569202,Comp990501,Comp370444,TGS,0,6.0,17,74
22102,User569202,Comp990501,None,WorkstationLock,0,6.0,20,74
22103,User569202,Comp990501,Comp788417,TGS,0,7.0,21,74
22104,User569202,Comp107130,Comp916004,NetworkLogon,0,4.0,22,74
22105,User569202,Comp990501,ActiveDirectory,TGS,0,27.0,22,74
22106,User569202,Comp990501,Comp990501,TGS,0,5.0,0,75
22107,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,203.0,0,75
22108,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,80.0,1,75
22109,User569202,Comp916004,ActiveDirectory,TGT,0,186.0,2,75
22110,User569202,Comp107130,Comp916004,NetworkLogon,0,3.0,7,75
22111,User569202,Comp990501,Comp081330,NetworkLogon,0,45.0,7,75
22112,User569202,Comp990501,Comp370444,TGS,0,7.0,9,75
22113,User569202,Comp990501,Comp370444,NetworkLogon,0,12.0,11,75
22114,User569202,Comp916004,Comp916004,TGS,0,186.0,15,75
22115,User569202,Comp990501,Comp081330,TGS,0,16.0,15,75
22116,User569202,Comp990501,None,WorkstationUnlock,0,15.0,15,75
22117,User569202,Comp990501,ActiveDirectory,TGT,0,25.0,16,75
22118,User569202,Comp990501,None,WorkstationLock,0,5.0,20,75
22119,User569202,Comp990501,Comp788417,TGS,0,24.0,21,75
22120,User569202,Comp990501,ActiveDirectory,TGS,0,26.0,22,75
22121,User569202,Comp916004,ActiveDirectory,TGT,0,185.0,4,76
22122,User569202,Comp916004,Comp916004,TGS,0,185.0,15,76
22123,User569202,Comp916004,ActiveDirectory,TGT,0,165.0,9,77
22124,User569202,Comp916004,Comp916004,TGS,0,165.0,12,77
22125,User569202,Comp990501,Comp990501,TGS,0,6.0,0,78
22126,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,233.0,1,78
22127,User569202,Comp990501,Comp364152,TGS,0,2.0,3,78
22128,User569202,Comp990501,Comp081330,NetworkLogon,0,227.0,5,78
22129,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,113.0,5,78
22130,User569202,Comp990501,Comp004340,TGS,0,1.0,6,78
22131,User569202,Comp990501,Comp915658,NetworkLogon,0,2.0,9,78
22132,User569202,Comp990501,Comp370444,NetworkLogon,0,21.0,11,78
22133,User569202,Comp990501,Comp915658,TGS,0,2.0,13,78
22134,User569202,Comp916004,ActiveDirectory,TGT,0,186.0,14,78
22135,User569202,Comp916004,Comp916004,TGS,0,186.0,15,78
22136,User569202,Comp990501,None,WorkstationUnlock,0,15.0,16,78
22137,User569202,Comp990501,ActiveDirectory,TGT,0,7.0,16,78
22138,User569202,Comp990501,Comp370444,TGS,0,7.0,17,78
22139,User569202,Comp990501,Comp829338,TGS,0,2.0,18,78
22140,User569202,Comp990501,None,WorkstationLock,0,5.0,20,78
22141,User569202,Comp990501,Comp788417,TGS,0,5.0,21,78
22142,User569202,Comp990501,Comp004340,NetworkLogon,0,1.0,21,78
22143,User569202,Comp107130,Comp916004,NetworkLogon,0,10.0,22,78
22144,User569202,Comp990501,ActiveDirectory,TGS,0,52.0,22,78
22145,User569202,Comp990501,Comp081330,TGS,0,15.0,22,78
22146,User569202,Comp990501,None,InteractiveLogon,0,1.0,23,78
22147,User569202,Comp990501,None,WorkstationUnlock,0,18.0,0,79
22148,User569202,Comp990501,Comp990501,TGS,0,5.0,0,79
22149,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,104.0,0,79
22150,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,307.0,1,79
22151,User569202,Comp916004,ActiveDirectory,TGT,0,174.0,2,79
22152,User569202,Comp990501,Comp364152,TGS,0,6.0,3,79
22153,User569202,Comp990501,Comp081330,NetworkLogon,0,99.0,5,79
22154,User569202,Comp990501,Comp081330,TGS,0,11.0,6,79
22155,User569202,Comp990501,Comp915658,NetworkLogon,0,10.0,9,79
22156,User569202,Comp990501,Comp370444,NetworkLogon,0,29.0,11,79
22157,User569202,Comp990501,Comp915658,TGS,0,6.0,13,79
22158,User569202,Comp916004,Comp916004,TGS,0,174.0,15,79
22159,User569202,Comp990501,ActiveDirectory,TGT,0,6.0,16,79
22160,User569202,Comp990501,Comp370444,TGS,0,7.0,17,79
22161,User569202,Comp990501,Comp829338,TGS,0,6.0,18,79
22162,User569202,Comp990501,None,WorkstationLock,0,6.0,20,79
22163,User569202,Comp990501,Comp788417,TGS,0,7.0,21,79
22164,User569202,Comp107130,Comp916004,NetworkLogon,0,5.0,22,79
22165,User569202,Comp990501,ActiveDirectory,TGS,0,65.0,22,79
22166,User569202,EnterpriseAppServer,ActiveDirectory,TGS,0,8.0,0,80
22167,User569202,Comp990501,None,WorkstationUnlock,0,21.0,0,80
22168,User569202,Comp990501,Comp990501,TGS,0,7.0,0,80
22169,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,249.0,0,80
22170,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,321.0,1,80
22171,User569202,Comp916004,ActiveDirectory,TGT,0,126.0,2,80
22172,User569202,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,0,26.0,2,80
22173,User569202,Comp990501,Comp364152,TGS,0,4.0,3,80
22174,User569202,EnterpriseAppServer,ActiveDirectory,NetworkLogon,0,6.0,3,80
22175,User569202,EnterpriseAppServer,Comp915658,NetworkLogon,0,1.0,4,80
22176,User569202,Comp990501,Comp081330,NetworkLogon,0,211.0,5,80
22177,User569202,Comp990501,Comp081330,TGS,0,12.0,6,80
22178,User569202,EnterpriseAppServer,Comp829338,TGS,0,1.0,7,80
22179,User569202,Comp107130,Comp916004,NetworkLogon,0,8.0,7,80
22180,User569202,Comp990501,Comp915658,NetworkLogon,0,7.0,9,80
22181,User569202,EnterpriseAppServer,Comp370444,TGS,0,1.0,10,80
22182,User569202,EnterpriseAppServer,Comp370444,NetworkLogon,0,1.0,11,80
22183,User569202,Comp990501,Comp915658,TGS,0,4.0,13,80
22184,User569202,Comp916004,Comp916004,TGS,0,126.0,15,80
22185,User569202,Comp990501,ActiveDirectory,TGT,0,8.0,16,80
22186,User569202,EnterpriseAppServer,Comp081330,TGS,0,2.0,16,80
22187,User569202,EnterpriseAppServer,Comp081330,NetworkLogon,0,8.0,16,80
22188,User569202,Comp990501,Comp370444,TGS,0,8.0,17,80
22189,User569202,Comp990501,Comp370444,NetworkLogon,0,31.0,18,80
22190,User569202,Comp990501,Comp829338,TGS,0,4.0,18,80
22191,User569202,EnterpriseAppServer,Comp915658,TGS,0,1.0,18,80
22192,User569202,Comp990501,None,WorkstationLock,0,7.0,20,80
22193,User569202,EnterpriseAppServer,EnterpriseAppServer,TGS,0,3.0,20,80
22194,User569202,Comp990501,Comp788417,TGS,0,8.0,21,80
22195,User569202,Comp990501,ActiveDirectory,TGS,0,50.0,22,80
22196,User569202,Comp990501,Comp990501,TGS,0,7.0,0,81
22197,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,14.0,0,81
22198,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,309.0,1,81
22199,User569202,Comp916004,ActiveDirectory,TGT,0,152.0,2,81
22200,User569202,Comp990501,Comp364152,TGS,0,4.0,3,81
22201,User569202,Comp990501,None,WorkstationUnlock,0,20.0,3,81
22202,User569202,Comp990501,None,WorkstationUnlock,1,1.0,4,81
22203,User569202,Comp107130,Comp916004,NetworkLogon,0,13.0,7,81
22204,User569202,Comp990501,Comp081330,NetworkLogon,0,77.0,7,81
22205,User569202,Comp990501,Comp915658,NetworkLogon,0,8.0,9,81
22206,User569202,Comp990501,Comp370444,NetworkLogon,0,31.0,11,81
22207,User569202,Comp990501,Comp915658,TGS,0,4.0,13,81
22208,User569202,Comp916004,Comp916004,TGS,0,151.0,15,81
22209,User569202,Comp990501,ActiveDirectory,TGT,0,8.0,16,81
22210,User569202,Comp990501,Comp370444,TGS,0,8.0,17,81
22211,User569202,Comp990501,Comp829338,TGS,0,4.0,18,81
22212,User569202,Comp990501,None,WorkstationLock,0,7.0,20,81
22213,User569202,Comp990501,Comp788417,TGS,0,8.0,21,81
22214,User569202,Comp990501,ActiveDirectory,TGS,0,60.0,22,81
22215,User569202,Comp990501,Comp081330,TGS,0,7.0,22,81
22216,User569202,Comp990501,Comp990501,TGS,0,3.0,0,82
22217,User569202,Comp990501,EnterpriseAppServer,NetworkLogon,0,644.0,0,82
22218,User569202,Comp990501,ActiveDirectory,NetworkLogon,0,262.0,1,82
22219,User569202,Comp916004,ActiveDirectory,TGT,0,99.0,2,82
22220,User569202,Comp990501,Comp364152,TGS,0,1.0,3,82
22221,User569202,Comp990501,None,WorkstationUnlock,0,9.0,3,82
22222,User569202,Comp990501,Comp081330,NetworkLogon,0,74.0,5,82
22223,User569202,Comp990501,Comp370444,TGS,0,4.0,6,82
22224,User569202,Comp107130,Comp916004,NetworkLogon,0,9.0,7,82
22225,User569202,Comp990501,Comp915658,NetworkLogon,0,1.0,8,82
22226,User569202,Comp990501,Comp370444,NetworkLogon,0,26.0,11,82
22227,User569202,Comp990501,Comp915658,TGS,0,1.0,13,82
22228,User569202,Comp916004,Comp916004,TGS,0,99.0,15,82
22229,User569202,Comp990501,ActiveDirectory,TGT,0,4.0,16,82
22230,User569202,EnterpriseAppServer,EnterpriseAppServer,NetworkLogon,0,1.0,17,82
22231,User569202,Comp990501,Comp829338,TGS,0,1.0,18,82
22232,User569202,Comp990501,None,WorkstationLock,0,3.0,20,82
22233,User569202,Comp990501,Comp788417,TGS,0,4.0,21,82
22234,User569202,Comp990501,ActiveDirectory,TGS,0,45.0,22,82
22235,User569202,Comp990501,Comp081330,TGS,0,7.0,22,82
22236,User417114,Comp085788,Comp156925,NetworkLogon,0,4.0,0,58
22237,User417114,Comp085788,Comp156925,TGS,0,2.0,0,58
22238,User417114,Comp085788,Comp370444,TGS,0,7.0,2,58
22239,User417114,Comp107130,Comp916004,NetworkLogon,0,21.0,3,58
22240,User417114,Comp916004,ActiveDirectory,TGT,0,219.0,7,58
22241,User417114,Comp085788,None,WorkstationLock,0,6.0,7,58
22242,User417114,Comp085788,None,WorkstationUnlock,0,11.0,9,58
22243,User417114,Comp085788,ActiveDirectory,TGT,0,7.0,12,58
22244,User417114,Comp085788,Comp364152,TGS,0,5.0,14,58
22245,User417114,Comp085788,Comp370444,NetworkLogon,0,13.0,14,58
22246,User417114,Comp085788,Comp546675,TGS,0,1.0,16,58
22247,User417114,Comp085788,ActiveDirectory,NetworkLogon,0,121.0,16,58
22248,User417114,Comp085788,None,InteractiveLogon,0,1.0,17,58
22249,User417114,Comp085788,Comp004340,NetworkLogon,0,1.0,17,58
22250,User417114,Comp085788,Comp004340,TGS,0,1.0,18,58
22251,User417114,Comp085788,Comp085788,TGS,0,5.0,19,58
